fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
F10_4_Def,dan4,0.111,48,52,46,44,57,64,64,63,63,64,56.762
F10_4_Def,wo,0.13,64,64,64,63,62,63,63,60,57,58,61.894
F10_4_Def,mei2,0.1,58,58,58,60,64,66,67,66,66,66,62.967
F10_4_Def,you,0.07,66,66,66,65,65,64,63,62,61,59,63.718
F10_4_Def,shou1,0.18,59,54,56,55,51,59,65,66,66,62,59.253
F10_4_Def,dao,0.18,62,56,66,67,66,65,64,63,58,57,62.818
F10_4_Def,na,0.13,57,59,62,62,62,62,60,59,57,52,59.81
F10_4_Def,feng,0.21,52,44,43,43,58,61,62,62,61,59,54.489
F10_4_Def,you2,0.15,59,58,57,56,56,55,55,56,54,51,55.874
F10_4_Def,jian4,0.231,51,41,42,48,57,60,58,55,52,39,50.535
F10_4_Def,sil,0.123,39,37,34,33,42,45,34,--undefined--,--undefined--,--undefined--,37.189
F10_4_Non,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,35,33,32,32,32,37,33.251
F10_4_Non,dan4,0.11,37,51,54,48,61,68,69,69,69,69,60.415
F10_4_Non,wo,0.13,69,69,69,69,70,70,69,67,65,61,68.037
F10_4_Non,mei2,0.11,61,61,61,62,65,67,67,67,67,67,64.682
F10_4_Non,you,0.09,67,67,68,68,68,68,67,66,65,63,66.866
F10_4_Non,shou1,0.15,63,56,54,55,54,52,65,69,69,69,59.991
F10_4_Non,dao,0.16,69,68,67,68,69,69,69,68,67,66,68.13
F10_4_Non,na,0.14,66,65,66,67,66,65,64,63,61,57,64.093
F10_4_Non,feng,0.22,57,46,45,43,56,62,63,64,63,62,55.415
F10_4_Non,you2,0.11,62,63,63,62,61,60,59,59,59,59,60.765
F10_4_Non,jian4,0.18,59,59,55,46,49,53,60,59,58,55,55.175
F10_4_Non,sil,0.101,55,48,32,24,23,24,25,--undefined--,--undefined--,--undefined--,31.296
F10_5_Def,sil,0.105,--undefined--,--undefined--,--undefined--,45,42,31,30,39,49,52,40.545
F10_5_Def,dan4,0.09,52,48,51,61,65,66,67,66,66,66,60.941
F10_5_Def,wo,0.15,66,65,64,62,61,61,61,60,57,56,61.33
F10_5_Def,bu,0.11,56,57,57,59,60,61,64,66,66,65,61.211
F10_5_Def,zhi1,0.11,65,64,64,65,67,68,68,66,62,58,65.122
F10_5_Def,dao4,0.11,58,54,50,60,67,68,67,67,65,63,62.015
F10_5_Def,hui4,0.27,63,52,48,48,66,68,64,60,58,56,58.064
F10_5_Def,yi4,0.05,56,56,56,56,56,56,56,55,52,48,55.084
F10_5_Def,di4,0.25,48,37,44,52,64,65,63,60,52,52,53.748
F10_5_Def,dian3,0.229,52,50,60,61,60,58,54,52,52,35,55.025
F10_5_Def,sil,0.086,35,33,30,29,35,45,50,--undefined--,--undefined--,--undefined--,36.183
F10_5_Non,sil,0.092,--undefined--,--undefined--,--undefined--,--undefined--,34,34,34,37,47,57,38.575
F10_5_Non,dan4,0.093,57,61,67,71,71,71,71,71,71,71,68.497
F10_5_Non,wo,0.09,71,70,70,70,70,70,68,64,59,58,67.098
F10_5_Non,bu,0.09,58,58,56,56,58,57,60,63,63,62,59.022
F10_5_Non,zhi1,0.09,62,62,61,62,63,65,66,67,67,66,64.059
F10_5_Non,dao4,0.11,66,66,68,71,71,71,71,71,69,66,69.392
F10_5_Non,hui4,0.27,66,48,51,62,72,70,68,66,64,62,62.744
F10_5_Non,yi4,0.04,62,61,60,60,59,57,54,51,47,44,55.704
F10_5_Non,di4,0.25,44,39,57,69,69,69,65,62,55,55,59.393
F10_5_Non,dian3,0.193,55,59,66,68,68,64,61,52,55,43,60.21
F10_5_Non,sil,0.098,43,38,36,35,35,31,28,--undefined--,--undefined--,--undefined--,34.974
F10_6_Def,sil,0.095,--undefined--,--undefined--,--undefined--,40,31,31,35,46,52,51,39.995
F10_6_Def,dan4,0.11,51,44,48,58,62,62,62,63,64,65,57.786
F10_6_Def,wo,0.12,65,65,65,65,65,65,61,55,53,55,61.457
F10_6_Def,bu,0.11,55,56,58,63,66,67,67,66,63,60,62.594
F10_6_Def,tai,0.16,60,59,60,62,63,65,64,64,59,57,61.502
F10_6_Def,ming2,0.18,57,59,61,64,63,63,61,59,56,53,60.016
F10_6_Def,bai,0.17,53,58,65,67,65,65,63,63,60,52,62.14
F10_6_Def,qi,0.15,52,53,55,55,56,52,56,60,59,60,55.493
F10_6_Def,zhong1,0.08,60,61,63,64,65,65,65,65,66,66,64.2
F10_6_Def,de,0.15,66,65,65,65,64,64,64,64,63,61,64.271
F10_6_Def,yuan2,0.24,61,59,62,63,59,56,56,59,59,57,59.039
F10_6_Def,li3,0.22,57,55,53,57,61,59,55,50,51,44,54.767
F10_6_Def,sil,0.143,44,35,42,43,33,28,35,31,--undefined--,--undefined--,36.09
F10_6_Non,sil,0.089,--undefined--,--undefined--,--undefined--,42,43,39,35,35,43,53,40.448
F10_6_Non,dan4,0.106,53,57,54,63,68,69,70,71,71,71,65.104
F10_6_Non,wo,0.1,71,70,70,70,71,70,68,63,57,58,66.972
F10_6_Non,bu,0.1,58,58,56,56,60,64,69,70,68,66,62.521
F10_6_Non,tai,0.17,66,56,60,67,69,71,70,69,66,61,65.853
F10_6_Non,ming2,0.18,61,62,67,66,66,66,64,61,60,58,63.4
F10_6_Non,bai,0.14,58,58,64,66,66,67,67,67,63,58,64.043
F10_6_Non,qi,0.17,58,50,52,57,59,56,57,66,64,63,57.995
F10_6_Non,zhong1,0.15,63,65,66,67,67,66,66,66,65,66,65.732
F10_6_Non,di1,0.07,66,66,66,67,67,68,67,66,65,63,66.293
F10_6_Non,yuan2,0.29,63,60,63,64,60,60,61,61,62,60,61.618
F10_6_Non,li3,0.15,60,60,61,65,65,63,59,56,57,45,59.83
F10_6_Non,sil,0.101,45,37,35,36,34,30,29,--undefined--,--undefined--,--undefined--,34.177
F10_7_Def,sil,0.085,--undefined--,--undefined--,--undefined--,28,28,29,30,34,44,52,34.187
F10_7_Def,dan4,0.09,52,53,48,54,63,65,66,67,67,67,60.304
F10_7_Def,wo,0.15,67,67,68,68,68,69,69,69,68,62,67.963
F10_7_Def,zhao3,0.19,62,50,55,64,72,71,69,66,62,57,63.099
F10_7_Def,bu,0.09,57,54,52,50,52,56,59,64,65,63,56.787
F10_7_Def,dao,0.19,63,58,67,71,71,69,68,66,65,60,66.154
F10_7_Def,nei4,0.15,60,59,60,63,63,63,63,63,62,60,61.747
F10_7_Def,ge,0.06,60,59,59,60,60,60,61,61,61,61,60.204
F10_7_Def,wang3,0.22,61,60,60,63,60,54,49,48,49,45,55.08
F10_7_Def,zhan4,0.18,45,45,48,45,55,58,58,59,56,55,52.548
F10_7_Def,sil,0.139,55,45,41,39,37,35,32,39,--undefined--,--undefined--,39.241
F10_7_Non,sil,0.087,--undefined--,--undefined--,--undefined--,31,32,32,32,35,47,56,36.851
F10_7_Non,dan4,0.098,56,59,62,67,69,69,70,70,71,71,66.712
F10_7_Non,wo,0.11,71,71,71,71,72,71,70,70,67,62,69.94
F10_7_Non,zhao3,0.17,62,54,58,70,71,71,71,67,56,56,64.314
F10_7_Non,bu,0.07,56,56,56,56,57,59,62,64,66,67,59.669
F10_7_Non,dao,0.13,67,69,69,70,70,69,69,68,68,65,68.693
F10_7_Non,nei4,0.15,65,63,64,65,68,68,68,68,66,65,65.952
F10_7_Non,ge,0.15,65,66,66,65,64,63,63,64,63,61,64.022
F10_7_Non,wang3,0.11,61,59,57,56,55,54,52,52,52,52,54.996
F10_7_Non,zhan4,0.229,52,51,53,60,61,61,59,59,52,41,56.116
F10_7_Non,sil,0.088,41,36,33,33,35,33,29,--undefined--,--undefined--,--undefined--,33.952
F10_8_Def,sil,0.067,--undefined--,--undefined--,--undefined--,--undefined--,25,26,27,32,42,49,32.854
F10_8_Def,dan4,0.108,49,51,44,41,47,58,62,62,62,61,53.59
F10_8_Def,wo,0.09,61,61,61,61,61,61,61,59,56,54,60.002
F10_8_Def,bu,0.1,54,50,46,50,56,56,55,59,60,59,54.199
F10_8_Def,zhi1,0.08,59,60,61,61,62,63,63,62,61,58,61.379
F10_8_Def,dao4,0.16,58,52,59,68,69,68,67,66,65,58,63.73
F10_8_Def,zen3,0.13,58,49,43,48,52,60,62,60,61,60,54.932
F10_8_Def,me,0.09,60,58,57,56,55,55,55,54,55,57,56.01
F10_8_Def,yong4,0.27,57,58,52,54,62,65,65,63,54,40,58.263
F10_8_Def,sil,0.1,40,35,32,30,28,28,32,--undefined--,--undefined--,--undefined--,31.414
F10_8_Non,sil,0.084,--undefined--,--undefined--,--undefined--,42,42,39,33,30,39,49,38.048
F10_8_Non,dan4,0.131,49,56,66,70,70,71,71,72,72,71,67.631
F10_8_Non,wo,0.08,71,71,71,70,68,65,61,58,57,57,65.083
F10_8_Non,fou3,0.09,57,56,51,48,52,60,65,65,65,66,58.139
F10_8_Non,zhi1,0.07,66,66,67,69,70,71,71,71,72,72,69.648
F10_8_Non,dao4,0.09,72,71,71,71,71,71,70,69,67,64,69.893
F10_8_Non,zen3,0.12,64,59,54,58,66,68,67,65,62,61,62.222
F10_8_Non,me,0.09,61,61,61,61,62,62,63,64,64,64,62.194
F10_8_Non,yong4,0.28,64,63,56,62,66,67,67,64,57,45,62.114
F10_8_Non,sil,0.093,45,38,36,34,33,31,35,--undefined--,--undefined--,--undefined--,35.163
F10_9_Def,sil,0.088,--undefined--,--undefined--,--undefined--,31,37,43,42,36,40,52,39.393
F10_9_Def,dan4,0.127,52,56,50,51,63,66,66,66,65,65,60.301
F10_9_Def,wo,0.09,65,64,64,65,64,63,62,60,59,59,62.614
F10_9_Def,mei2,0.09,59,59,59,61,65,67,67,67,67,67,63.816
F10_9_Def,you3,0.1,67,67,67,67,66,65,65,63,58,53,64.259
F10_9_Def,ting1,0.23,53,57,52,50,61,67,66,64,62,57,59.097
F10_9_Def,qing1,0.27,57,53,55,57,69,67,65,64,64,58,61.095
F10_9_Def,chu,0.222,58,47,47,45,50,64,63,55,46,44,52.075
F10_9_Def,sil,0.106,44,38,37,46,47,38,30,--undefined--,--undefined--,--undefined--,39.456
F10_9_Non,sil,0.104,--undefined--,--undefined--,--undefined--,30,31,33,37,43,51,60,39.127
F10_9_Non,dan4,0.081,60,65,70,74,75,75,76,76,75,74,72.522
F10_9_Non,wo,0.12,74,72,71,71,71,71,71,68,62,59,69.28
F10_9_Non,mei2,0.15,59,59,60,64,68,69,69,69,69,69,65.68
F10_9_Non,you3,0.04,69,69,69,68,66,64,61,59,57,56,64.006
F10_9_Non,ting1,0.22,56,50,57,51,65,68,66,64,62,59,60.052
F10_9_Non,qing1,0.25,59,53,54,66,70,69,67,65,66,59,63.195
F10_9_Non,chu,0.17,59,55,52,49,65,68,67,65,64,64,60.614
F10_9_Non,sp,0.024,64,64,63,63,62,62,61,59,58,56,61.115
F10_9_Non,sil,0.089,56,43,29,26,28,28,26,--undefined--,--undefined--,--undefined--,32.001
F11_10_Def,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,19,19,19,20,21,27,20.34
F11_10_Def,dan4,0.14,27,44,51,59,61,62,63,64,65,65,57.388
F11_10_Def,shi,0.2,65,58,55,58,59,57,59,64,65,63,59.786
F11_10_Def,wo,0.11,63,64,65,66,66,65,65,64,63,61,64.432
F11_10_Def,shen1,0.33,61,55,56,55,63,66,67,67,65,59,61.214
F11_10_Def,ti3,0.36,59,50,53,55,49,61,60,58,33,24,51.353
F11_10_Def,sp,0.06,24,23,23,24,25,23,22,23,26,29,23.924
F11_10_Def,bu,0.11,29,34,43,53,58,59,59,59,54,43,50.465
F11_10_Def,sp,0.04,43,39,36,34,32,32,33,36,41,46,36.655
F11_10_Def,tai,0.19,46,54,55,54,51,57,60,61,61,60,56.286
F11_10_Def,shu1,0.37,60,51,53,54,51,54,61,61,62,59,56.153
F11_10_Def,fu2,0.377,59,45,47,46,43,61,60,56,49,28,50.43
F11_10_Def,sil,0.078,28,25,24,23,22,22,--undefined--,--undefined--,--undefined--,--undefined--,23.525
F11_10_Non,sil,0.076,--undefined--,--undefined--,--undefined--,--undefined--,17,18,23,31,39,48,27.334
F11_10_Non,dan4,0.119,48,58,64,65,66,68,68,68,68,67,65.002
F11_10_Non,shi,0.12,67,65,60,55,54,59,65,66,67,66,61.977
F11_10_Non,wo,0.06,66,66,66,67,66,66,65,64,63,61,65.242
F11_10_Non,shen1,0.2,61,54,55,55,58,65,65,63,61,60,59.502
F11_10_Non,ti3,0.15,60,54,52,49,47,57,65,65,62,57,56.505
F11_10_Non,bu,0.07,57,55,54,55,57,60,61,61,60,59,57.897
F11_10_Non,tai,0.11,59,60,62,62,62,62,62,62,62,60,61.591
F11_10_Non,shu1,0.23,60,52,49,45,50,58,59,58,57,56,54.142
F11_10_Non,fu2,0.15,56,53,46,42,45,54,57,55,51,39,50.117
F11_10_Non,sp,0.04,39,37,36,35,34,34,34,35,35,35,35.324
F11_10_Non,sil,0.093,35,34,32,28,24,20,17,--undefined--,--undefined--,--undefined--,27.083
F11_1_Def,sil,0.081,--undefined--,--undefined--,--undefined--,--undefined--,24,23,23,27,36,45,28.211
F11_1_Def,tu2,0.114,45,52,50,48,46,49,62,66,67,65,55.083
F11_1_Def,shu1,0.14,65,59,51,52,52,60,67,68,64,51,59.161
F11_1_Def,guan3,0.19,51,46,57,69,70,70,70,68,68,68,64.04
F11_1_Def,li,0.13,68,68,67,68,67,67,67,68,67,61,67.115
F11_1_Def,hao3,0.14,61,56,54,51,49,60,65,65,62,57,57.8
F11_1_Def,xiang4,0.23,57,57,57,53,65,63,64,63,62,59,60.17
F11_1_Def,mei2,0.13,59,58,60,61,60,60,61,63,65,67,61.278
F11_1_Def,you,0.1,67,68,69,69,69,69,69,70,70,68,68.667
F11_1_Def,zhe4,0.17,68,56,47,56,60,67,67,65,56,48,58.999
F11_1_Def,ben3,0.12,48,50,55,59,60,59,58,57,56,56,56.56
F11_1_Def,shu,0.32,56,51,53,54,53,61,60,59,55,40,55.494
F11_1_Def,sil,0.097,40,35,35,34,31,28,27,--undefined--,--undefined--,--undefined--,32.297
F11_1_Non,sil,0.045,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55,54,52,54.29
F11_1_Non,tu2,0.08,52,48,45,47,55,62,65,66,66,64,56.669
F11_1_Non,shu1,0.1,64,61,61,64,67,68,67,65,61,55,63.686
F11_1_Non,guan3,0.12,55,59,65,69,71,72,72,70,67,66,67.245
F11_1_Non,li,0.08,66,67,68,68,68,67,67,65,63,60,66.156
F11_1_Non,hao3,0.1,60,57,56,58,62,65,67,68,68,65,62.735
F11_1_Non,xiang4,0.12,65,61,56,59,64,66,66,65,64,60,62.384
F11_1_Non,mei2,0.18,60,57,57,56,55,61,62,62,62,64,59.351
F11_1_Non,you,0.12,64,65,65,65,65,66,66,66,66,65,65.495
F11_1_Non,zhe4,0.13,65,62,60,56,59,64,65,65,63,59,61.949
F11_1_Non,ben3,0.12,59,58,57,59,60,60,59,57,56,55,58.238
F11_1_Non,shu,0.3,55,55,50,49,58,60,60,61,59,--undefined--,56.235
F11_1_Non,sil,0.024,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
F11_2_Def,sil,0.075,--undefined--,--undefined--,--undefined--,--undefined--,20,20,19,21,26,33,22.282
F11_2_Def,dan4,0.14,33,45,51,60,62,64,65,65,64,64,58.527
F11_2_Def,wo,0.09,64,64,64,65,65,65,65,65,64,62,64.32
F11_2_Def,xian4,0.25,62,62,62,56,65,66,67,67,66,58,63.412
F11_2_Def,zai4,0.41,58,53,66,65,67,66,67,63,58,45,62.104
F11_2_Def,sp,0.03,45,44,42,41,41,42,43,45,47,49,43.76
F11_2_Def,you,0.2,49,54,57,63,66,65,66,66,65,63,62.057
F11_2_Def,dian3,0.23,63,49,53,64,66,66,64,61,62,58,60.539
F11_2_Def,ji2,0.29,58,53,64,62,58,57,54,55,61,61,57.738
F11_2_Def,shi4,0.354,61,59,63,59,53,63,64,60,56,36,58.686
F11_2_Def,sp,0.106,36,34,32,32,33,34,35,36,36,41,34.469
F11_2_Def,sil,0.105,41,41,31,21,23,19,18,--undefined--,--undefined--,--undefined--,26.534
F11_2_Non,sil,0.035,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46,47,46.36
F11_2_Non,dan4,0.12,47,54,64,68,69,70,71,70,70,70,65.964
F11_2_Non,wo,0.07,70,70,70,70,69,69,69,68,66,64,68.607
F11_2_Non,xian4,0.13,64,58,57,57,67,69,67,66,67,67,63.782
F11_2_Non,zai4,0.13,67,68,69,68,68,69,68,66,66,65,67.561
F11_2_Non,you,0.03,65,65,65,65,65,64,64,63,62,60,63.913
F11_2_Non,dian3,0.16,60,58,65,68,68,66,64,64,65,62,64.264
F11_2_Non,ji2,0.24,62,58,62,59,60,60,61,62,64,64,60.944
F11_2_Non,shi4,0.389,64,62,64,59,66,65,65,63,62,43,62.254
F11_2_Non,sil,0.089,43,34,23,17,15,15,18,--undefined--,--undefined--,--undefined--,22.484
F11_3_Def,sil,0.085,--undefined--,--undefined--,--undefined--,24,25,29,30,32,37,44,31.16
F11_3_Def,jin1,0.18,44,54,55,61,68,69,69,68,66,60,62.593
F11_3_Def,tian1,0.27,60,50,64,68,70,69,68,67,65,53,64.144
F11_3_Def,bi4,0.08,53,47,49,59,64,65,65,64,63,61,59.159
F11_3_Def,xu1,0.14,61,57,58,60,58,56,56,62,63,58,58.901
F11_3_Def,gei3,0.17,58,41,34,51,55,58,67,65,59,46,53.771
F11_3_Def,ta1,0.15,46,51,57,56,58,62,65,64,52,43,56.683
F11_3_Def,da,0.14,43,52,58,62,61,58,57,56,56,54,56.48
F11_3_Def,dian4,0.16,54,42,51,64,68,69,68,68,68,66,62.129
F11_3_Def,hua4,0.318,66,64,41,55,70,68,67,63,55,40,59.634
F11_3_Def,sp,0.047,40,38,38,37,36,36,37,38,38,37,37.495
F11_3_Def,sil,0.092,37,34,34,33,32,31,29,--undefined--,--undefined--,--undefined--,32.575
F11_3_Non,sil,0.016,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
F11_3_Non,jin1,0.109,--undefined--,--undefined--,60,64,67,67,67,68,68,67,65.462
F11_3_Non,tian1,0.12,67,67,68,68,67,67,66,65,66,65,66.585
F11_3_Non,bi4,0.07,65,65,65,65,66,66,66,66,66,64,65.538
F11_3_Non,xu1,0.08,64,62,63,64,64,65,65,65,63,58,63.437
F11_3_Non,gei3,0.09,58,52,52,58,64,68,69,67,65,61,61.471
F11_3_Non,ta1,0.12,61,54,59,65,67,69,70,71,67,59,64.702
F11_3_Non,da,0.13,59,53,62,68,67,65,64,63,60,52,61.933
F11_3_Non,dian4,0.11,52,56,63,65,64,65,66,65,64,63,62.789
F11_3_Non,hua4,0.317,63,55,45,60,72,72,69,66,60,44,61.449
F11_3_Non,sil,0.111,44,40,38,36,41,40,35,--undefined--,--undefined--,--undefined--,38.543
F11_4_Def,sil,0.09,--undefined--,--undefined--,--undefined--,24,26,28,28,32,45,57,32.762
F11_4_Def,dan4,0.175,57,67,69,69,67,68,69,68,62,63,66.621
F11_4_Def,wo,0.24,63,69,70,69,67,67,66,61,58,50,64.888
F11_4_Def,sp,0.08,50,46,41,38,35,33,37,48,56,61,43.233
F11_4_Def,mei2,0.16,61,63,63,63,64,65,66,67,67,67,64.801
F11_4_Def,you,0.13,67,66,66,65,65,65,66,67,69,69,66.408
F11_4_Def,shou1,0.26,69,57,61,61,56,65,65,65,67,59,62.75
F11_4_Def,dao,0.17,59,53,66,68,67,66,65,65,63,62,63.696
F11_4_Def,na,0.13,62,63,63,62,62,61,60,59,59,58,60.923
F11_4_Def,feng,0.2,58,47,45,51,55,63,62,62,61,59,55.929
F11_4_Def,you2,0.18,59,58,58,59,59,57,56,58,60,59,58.202
F11_4_Def,jian4,0.257,59,47,55,58,63,61,59,58,54,43,56.315
F11_4_Def,sil,0.096,43,35,32,31,31,35,39,--undefined--,--undefined--,--undefined--,34.526
F11_4_Non,sil,0.035,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,55,56,55.191
F11_4_Non,dan4,0.08,56,62,65,66,68,69,69,69,69,69,66.636
F11_4_Non,wo,0.11,69,69,69,70,70,70,69,66,62,62,67.827
F11_4_Non,mei2,0.11,62,62,62,62,64,65,65,66,67,68,64.131
F11_4_Non,you,0.08,68,68,68,68,69,69,70,70,70,69,69.121
F11_4_Non,shou1,0.19,69,64,59,59,56,64,66,67,67,61,62.931
F11_4_Non,dao,0.12,61,61,68,71,71,70,69,65,61,63,66.276
F11_4_Non,ne2,0.09,63,63,63,64,64,64,64,63,61,60,63.112
F11_4_Non,feng,0.32,60,54,60,61,59,59,63,62,58,54,59.377
F11_4_Non,sp,0.07,54,53,51,51,53,55,57,58,58,57,54.368
F11_4_Non,you2,0.13,57,54,54,53,53,54,53,53,54,53,53.746
F11_4_Non,jian4,0.195,53,48,53,58,59,57,53,52,49,35,52.687
F11_4_Non,sil,0.081,35,29,27,28,29,32,--undefined--,--undefined--,--undefined--,--undefined--,29.971
F11_5_Def,sil,0.095,--undefined--,--undefined--,--undefined--,31,30,23,26,36,43,48,32.705
F11_5_Def,dan4,0.14,48,50,61,66,67,68,69,69,69,69,64.333
F11_5_Def,wo,0.1,69,69,68,68,69,69,68,64,58,50,65.724
F11_5_Def,bu,0.1,50,45,42,47,58,64,67,69,69,68,57.856
F11_5_Def,zhi1,0.14,68,62,58,60,61,61,66,67,64,52,62.194
F11_5_Def,dao4,0.16,52,49,63,67,67,67,67,66,64,59,62.768
F11_5_Def,hui4,0.14,59,49,48,47,47,54,65,66,65,65,55.764
F11_5_Def,yi4,0.15,65,64,64,65,65,66,66,65,60,47,63.693
F11_5_Def,di4,0.17,47,45,56,61,61,61,63,64,58,49,57.673
F11_5_Def,dian3,0.323,49,52,62,64,61,57,58,54,49,31,55.069
F11_5_Def,sil,0.074,31,28,27,27,28,29,--undefined--,--undefined--,--undefined--,--undefined--,28.165
F11_5_Non,sil,0.059,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36,37,42,49,55,42.476
F11_5_Non,dan4,0.136,55,66,69,70,72,72,72,70,68,68,68.898
F11_5_Non,wo,0.1,68,68,70,71,71,70,68,66,62,57,67.623
F11_5_Non,bu,0.09,57,53,53,54,57,61,65,67,67,64,59.693
F11_5_Non,zhi1,0.12,64,56,51,57,59,64,68,69,68,62,61.817
F11_5_Non,dao4,0.14,62,56,67,71,72,73,72,69,64,54,66.956
F11_5_Non,hui4,0.12,54,48,52,63,68,70,69,68,68,67,62.808
F11_5_Non,yi4,0.09,67,67,66,66,67,67,67,65,62,57,65.469
F11_5_Non,di4,0.16,57,49,60,65,66,66,66,66,63,58,62.181
F11_5_Non,dian3,0.2,58,55,66,64,62,62,58,56,55,54,59.219
F11_5_Non,sil,0.124,54,45,45,40,33,30,28,--undefined--,--undefined--,--undefined--,37.238
F11_6_Def,sil,0.125,--undefined--,--undefined--,--undefined--,28,31,36,38,42,43,43,36.02
F11_6_Def,dan4,0.25,43,59,69,71,71,69,69,67,64,62,65.789
F11_6_Def,wo,0.27,62,68,72,71,69,68,67,66,59,47,66.088
F11_6_Def,sp,0.1,47,41,36,32,29,27,25,25,27,27,31.003
F11_6_Def,bu,0.08,27,33,43,53,62,67,69,68,65,58,56.093
F11_6_Def,tai,0.23,58,45,58,67,56,63,68,66,66,69,61.229
F11_6_Def,ming2,0.26,69,72,70,66,61,60,61,65,68,62,65.509
F11_6_Def,bai,0.25,62,54,68,67,68,68,68,68,67,59,65.217
F11_6_Def,qi,0.25,59,57,63,66,66,62,56,62,65,61,61.863
F11_6_Def,zong,0.19,61,54,51,49,60,65,66,68,69,67,60.732
F11_6_Def,di1,0.08,67,66,66,68,69,70,70,69,68,66,68.092
F11_6_Def,yuan2,0.31,66,60,63,63,58,56,56,58,60,64,59.942
F11_6_Def,li3,0.253,64,65,67,65,63,60,59,58,53,34,60.17
F11_6_Def,sil,0.08,34,30,28,30,33,34,--undefined--,--undefined--,--undefined--,--undefined--,31.367
F11_6_Non,sil,0.085,--undefined--,--undefined--,--undefined--,26,29,31,37,42,44,47,36.556
F11_6_Non,dan4,0.1,47,53,63,69,71,72,73,73,72,72,67.348
F11_6_Non,wo,0.11,72,72,74,77,76,75,73,69,66,63,72.214
F11_6_Non,fou3,0.12,63,57,53,56,62,68,71,72,69,64,63.419
F11_6_Non,tai,0.11,64,65,65,66,68,70,71,71,70,68,68.134
F11_6_Non,ming2,0.15,68,68,69,68,66,64,65,66,66,64,66.37
F11_6_Non,bai,0.13,64,58,65,70,72,72,72,71,69,64,68.13
F11_6_Non,ji1,0.14,64,58,63,65,62,58,64,66,64,62,62.506
F11_6_Non,zhong1,0.12,62,60,61,65,68,69,70,70,70,70,66.66
F11_6_Non,de,0.08,70,70,70,70,70,69,69,69,68,67,69.32
F11_6_Non,yuan2,0.23,67,63,66,65,63,61,59,59,63,66,62.968
F11_6_Non,li3,0.188,66,68,67,64,63,59,56,54,42,32,58.093
F11_6_Non,sil,0.061,32,30,29,29,28,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.191
F11_7_Def,sil,0.035,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41,43,41.269
F11_7_Def,dan4,0.21,43,60,66,67,69,70,71,70,67,64,66.035
F11_7_Def,wo,0.17,64,67,71,73,73,72,71,70,69,65,70.008
F11_7_Def,zhao3,0.27,65,45,44,61,62,65,62,60,56,40,56.381
F11_7_Def,bu,0.08,40,37,40,47,56,61,63,62,57,49,51.804
F11_7_Def,dao,0.23,49,42,60,66,64,65,68,68,67,65,61.675
F11_7_Def,nei4,0.15,65,68,70,71,71,69,68,66,64,60,67.925
F11_7_Def,ge,0.13,60,54,51,55,60,65,65,64,62,61,59.454
F11_7_Def,wang3,0.17,61,62,63,62,60,56,52,51,49,53,56.988
F11_7_Def,zhan4,0.292,53,46,52,55,60,62,61,57,55,43,55.288
F11_7_Def,sil,0.089,43,36,32,30,31,32,31,--undefined--,--undefined--,--undefined--,32.891
F11_7_Non,sil,0.085,--undefined--,--undefined--,--undefined--,--undefined--,30,34,38,41,44,52,37.491
F11_7_Non,dan4,0.08,52,60,65,67,68,69,70,71,72,72,67.148
F11_7_Non,wo,0.08,72,73,73,72,71,71,70,69,66,60,70.003
F11_7_Non,zhao3,0.14,60,52,57,62,70,71,71,69,67,63,64.338
F11_7_Non,bu,0.06,63,60,59,60,61,61,61,60,59,55,60.163
F11_7_Non,dao,0.18,55,63,71,73,73,74,73,71,69,66,69.754
F11_7_Non,nei4,0.08,66,65,66,67,68,68,68,67,65,64,66.699
F11_7_Non,ge,0.1,64,62,61,62,63,63,62,63,63,63,62.477
F11_7_Non,wang3,0.11,63,63,62,59,58,56,53,51,52,53,56.87
F11_7_Non,zhan4,0.17,53,52,53,56,59,58,58,55,56,53,55.528
F11_7_Non,sil,0.125,53,50,45,37,31,29,27,--undefined--,--undefined--,--undefined--,37.026
F11_8_Def,sil,0.068,--undefined--,--undefined--,--undefined--,--undefined--,36,36,34,32,35,42,35.174
F11_8_Def,dan4,0.097,42,52,59,62,63,64,65,65,65,66,60.99
F11_8_Def,wo,0.12,66,67,68,69,69,69,68,67,62,56,66.46
F11_8_Def,bu,0.12,56,49,42,39,39,49,62,66,65,64,52.345
F11_8_Def,zhi1,0.15,64,58,57,59,59,62,66,65,62,55,60.893
